country_code,country_name,time,year,month,tp,uvb,cp,lsp,ssrd,i10fg,u10,v10,d2m,t2m,msl,sp,skt,number
MDA,Moldova,2014-11-01,2014,11,0.0024546678161412113,445516.15644952416,0.00023206033926435424,0.0022225085677405588,4039328.910064805,5.6232584747421726,-1.3619143305587746,-0.048741137596082895,274.593627264475,276.8787839437388,102328.41952570087,100556.07280539541,276.7226682713056,0
MDA,Moldova,2014-12-01,2014,12,0.0013961093084983941,358802.9823299743,0.00013549606568411687,0.0012607045657483315,3212652.059196987,5.866995444136305,0.21061375240438182,-0.36474448856679526,270.82021645671097,272.8071034390227,102012.83854644632,100224.58760170019,272.24965942567496,0
MDA,Moldova,2015-01-01,2015,1,0.001029782484025469,426247.63415522344,0.0002120612382291706,0.0008179257493291403,3818547.4254925973,6.424280582928905,0.3828738266889667,0.3921166491588497,270.8307084380471,272.810809853291,101688.17651502101,99905.75923981408,272.2261309326378,0
MDA,Moldova,2015-02-01,2015,2,0.0010494459807165115,700626.1369925352,7.236497474360088e-05,0.000977095141542908,6567086.126729365,6.1985107618896595,-0.5108683359827422,-0.7319347210290255,270.6855321573681,273.93462593153276,101836.43756233186,100055.30374189396,273.797427295472,0
MDA,Moldova,2015-03-01,2015,3,0.0018618347666215422,1166610.650831968,0.00032331961018719436,0.0015385702646051216,10828248.692378378,6.155295121762584,-0.5546202442450671,-0.4437995493120682,273.9076729401389,278.4274487686157,102087.75227761808,100330.04546860274,277.8521359777876,0
MDA,Moldova,2015-04-01,2015,4,0.001527997792352347,1922522.4812987268,0.0006362451830610977,0.0008917357219063372,17859469.38006696,7.705725202993843,1.3366233052613288,-1.0766268460470552,275.38255089268773,283.46077556146975,101443.7672237545,99725.73596708196,282.95099349051253,0
MDA,Moldova,2015-05-01,2015,5,0.0010659512137779126,2286062.77477834,0.0007700268826055621,0.00029628734892504565,20809897.626890615,6.203665965210763,0.39063043606496567,-0.4076185349340426,281.8768373320682,290.5394674613946,101352.46572791245,99673.71240793793,291.00545528426545,0
MDA,Moldova,2015-06-01,2015,6,0.0012615964798398116,2595964.585375928,0.000897606574311431,0.000364203137224431,23372103.976240065,6.390404720913852,0.07496711516417835,-1.7494732616541109,284.14727047927533,294.6101810260419,101475.35142950762,99808.16414129379,295.57375953830456,0
MDA,Moldova,2015-07-01,2015,7,0.0012460527667249226,2539169.7782086073,0.0011343177015434621,0.00011170455878905649,22606949.16749283,6.030084248346411,0.7814699632834996,-0.7922856593328521,286.93833742127475,297.21799328206487,101361.18654316684,99703.13990517399,298.43368089086727,0
MDA,Moldova,2015-08-01,2015,8,0.0005081822436847955,2201178.272180008,0.0003489961794813217,0.00015880908177519639,19860763.94364615,5.3350142612504206,-1.1904101934002709,-1.0266646614959942,285.0542095939126,297.23069641211197,101696.81782298873,100035.03920498899,298.24504671395823,0
MDA,Moldova,2015-09-01,2015,9,0.0015479806964636778,1508639.405278346,0.0011267261557127257,0.0004212978513167812,13638556.914648509,6.44704855827962,-0.43096092085522514,-0.2315851910827527,284.7790834232015,292.9254420672777,101673.3933631019,99996.02939702327,293.54069298003816,0
MDA,Moldova,2015-10-01,2015,10,0.0021414033461191117,866328.2112778765,0.0006759054234223188,0.0014656189544906537,8081334.779135457,5.669852953384656,-0.793026878312417,-0.5509850417296579,277.35867711026924,282.65222155015334,102222.59012321803,100490.49174157326,282.69429815986604,0
MDA,Moldova,2015-11-01,2015,11,0.002306357093796686,498114.59352301323,0.0003318084950783813,0.0019746234604721873,4698154.537125576,6.463737049425106,1.142521183722038,-0.5859569277371565,275.925127362965,279.84854349966156,101723.68587683217,99984.68471501808,279.2242900270763,0
MDA,Moldova,2015-12-01,2015,12,0.00019419249584091196,390769.14115319005,5.7882831767375366e-05,0.0001363570203194909,3782037.4033085145,5.333900768680037,1.2564436137619504,-0.5360909838645257,272.81948769868904,275.4526345353432,102864.40384535746,101084.34823621064,274.8973448640095,0
MDA,Moldova,2016-01-01,2016,1,0.0017944426036079438,483834.07734160306,0.00014900777842579698,0.0016455866552995135,4459858.040562052,6.459155618090638,0.43312305776151677,-0.475396539150384,267.4519631009797,270.14023156796884,101672.60092660274,99875.59788395035,269.68866124933373,0
MDA,Moldova,2016-02-01,2016,2,0.0012691830360724735,712154.9439091439,0.0003005769837529,0.0009684249556107336,6591604.027258028,6.8773301175616455,-0.4548912543726708,1.3784572111261193,274.74944360499444,278.0262210401923,101640.274461505,99889.98231376568,277.2674080583325,0
MDA,Moldova,2016-03-01,2016,3,0.0012369510286567413,1241379.6017234488,0.0003505534009882618,0.0008864149603020845,11361967.977106582,6.424394962321608,0.044968932960213946,-0.4855143637772327,273.97480387589974,279.52535377573685,101358.5363215827,99620.5118552052,279.01794477594956,0
MDA,Moldova,2016-04-01,2016,4,0.0013276910284863517,1963091.849610583,0.000764997689418019,0.0005623159130638364,18003191.491490424,6.161131341358313,0.19561676110299664,0.22465865120012685,279.50453702945936,286.5767422709268,101118.99511402035,99426.85684325066,286.76035250018026,0
MDA,Moldova,2016-05-01,2016,5,0.002654526366169504,2167667.579102708,0.0019877782793276642,0.0006668566955897362,19624752.576277867,5.57969405851425,-0.1465350748711432,-0.7529056007976177,282.50338106928217,289.0325489985202,101199.96289408469,99518.47105334939,289.4682598131247,0
MDA,Moldova,2016-06-01,2016,6,0.0031484601324731627,2327043.546621034,0.002344273438020259,0.0008045516104456134,20568411.13838926,5.797992415536517,-0.7120251123941043,-0.19104278854677112,288.20789998426955,294.41038184306535,101333.02841537123,99667.04027170847,294.73954228341603,0
MDA,Moldova,2016-07-01,2016,7,0.0006445591055108382,2518196.827777335,0.000591031991175231,5.3558138024208515e-05,22514471.16938936,6.34419511103202,0.6561430298382394,-0.8885397202480622,286.956392060251,296.2007161608909,101362.71695306282,99702.79830260116,297.23128613265527,0
MDA,Moldova,2016-08-01,2016,8,0.0016103891614411754,2178569.0811888925,0.0012637050427190062,0.0003466243158882152,19670945.739443157,6.177819715123356,0.390588867170636,-1.9542143796632052,286.46077072592493,295.3800099572656,101664.06131489172,99997.36063247232,296.29298981302315,0
MDA,Moldova,2016-09-01,2016,9,0.0012347056939306285,1556347.998956493,0.0004702043637180192,0.0007643672696401056,14142042.306370737,5.281977388607423,0.6813212833489998,-0.8889361964904169,282.200593387082,291.6065883572088,101752.80344900361,100071.29911783792,292.1340886049859,0
MDA,Moldova,2016-10-01,2016,10,0.003949456469899773,736198.5462627679,0.001030283404875678,0.0029188999290313497,6796856.341524139,6.854104254129358,-0.48446066327960663,-0.03815686028079968,277.41791974596595,281.188308709644,102245.87823770105,100501.50799170503,281.24100428769924,0
MDA,Moldova,2016-11-01,2016,11,0.0018371263095363745,459193.70195334574,0.00047035586216808865,0.0013666785681583993,4255238.557587211,6.695402709400187,0.1712430632205851,0.5537368723801854,274.2387425758654,276.75803072145504,102009.90181821826,100241.68180485714,276.26339484664584,0
MDA,Moldova,2016-12-01,2016,12,0.0007004173816439295,383602.8115001799,0.0001394839606836086,0.0005608218590035392,3658348.4025326455,7.04632271874534,2.1971597036245365,-1.3130112157929814,269.5796215646485,273.01312075361517,102519.65033340636,100721.21481325418,272.4540772308138,0
MDA,Moldova,2017-01-01,2017,1,0.0008564095181201664,524647.1047959669,1.858512115609584e-05,0.0008379147209880693,4850208.312833829,6.435336558846743,0.9302057577082247,-1.0219770662602654,265.5018301657905,268.46292156159296,102332.42191014029,100508.15413634508,267.8189756147198,0
MDA,Moldova,2017-02-01,2017,2,0.0008584102355278633,822176.8549079454,0.00013048040840356795,0.0007279582125741044,7349384.465293264,5.717021767312065,0.26281451811203294,-0.1024137597289314,269.60991225163207,272.4244931260951,102291.82945668665,100495.59147968423,271.715792550884,0
MDA,Moldova,2017-03-01,2017,3,0.0010358258122596196,1293404.9848193484,0.00047770228776804267,0.0005580784580688876,12015959.957810586,6.850920175858023,0.7276421972888717,-0.4123668759258708,275.7377424556645,280.91803254368085,101613.61658056328,99879.1900103461,280.1837107453598,0
MDA,Moldova,2017-04-01,2017,4,0.0028332933008819103,1918277.2167905944,0.0008160770483056577,0.0020171246864082427,17495986.71025088,7.382017436758848,0.5835508997612828,0.06716652459015195,275.7128348314997,282.91787294246734,101598.77975016033,99876.04543452355,282.4313677395771,0
MDA,Moldova,2017-05-01,2017,5,0.0015582231033903424,2320555.470010697,0.0008512307177107578,0.0007071282295883911,21170629.26012003,5.935050974012395,0.19851799933669886,-0.7982660926755709,281.6287082579368,289.3388095278339,101517.60310591168,99830.87425067853,289.5599432481824,0
MDA,Moldova,2017-06-01,2017,6,0.002026152507364263,2470486.6251765555,0.001234290158118,0.0007918290315573534,22003770.201610047,6.314402058086008,1.1782133835572723,-0.6496960017959035,286.1791350250889,294.39381953497053,101293.81955504949,99629.47455351897,294.93040854556193,0
MDA,Moldova,2017-07-01,2017,7,0.002561755303768819,2414855.046674834,0.0019049866395307647,0.0006562487081523956,21383092.479362603,6.020725907829968,0.973967848068974,-0.4813420047183946,287.08965338664956,295.16671528172515,101335.86532560794,99672.65744996135,295.74985685479675,0
MDA,Moldova,2017-08-01,2017,8,0.0006297457622080987,2263193.207907424,0.0005518174380008802,7.806609255313099e-05,20395825.14863753,5.770048083676726,0.450166484994116,-1.4034584168698436,286.6152296136059,296.16487270647406,101628.30492677512,99964.8616861995,296.77240968417453,0
MDA,Moldova,2017-09-01,2017,9,0.0011630796771623885,1605308.2455845056,0.0008309945913204756,0.00033191737928155006,14643693.380371347,6.0437205974678365,-0.4916603781775522,0.2481126807930188,283.5264829182583,291.11869873439537,101589.33672689562,99907.53840083856,291.50858868789635,0
MDA,Moldova,2017-10-01,2017,10,0.0022734949616242182,861124.1037732374,0.0004612037550598582,0.0018122462556880274,7978405.018995698,6.917579532307458,1.3741785254369887,-0.33048026910410155,279.0125268300486,283.86788178765147,101690.84778474554,99975.78945644444,283.5814295385148,0
MDA,Moldova,2017-11-01,2017,11,0.001231300612463541,420600.43930346135,0.0003135141055321884,0.0009180477502939648,3741636.904947446,5.298141295528213,-0.21393762764665383,0.4469620740820026,276.3399538913599,278.73100184623866,101864.97413430325,100111.52783528343,278.2534226591371,0
MDA,Moldova,2017-12-01,2017,12,0.0018110593605725187,363715.14362755156,0.0002675560320998376,0.001543562668968876,3374066.169079196,6.581421332269628,1.589452816055984,0.2846067104924281,274.10100526839227,276.2640076340106,101529.49042532874,99770.99708005245,275.2418692816871,0
MDA,Moldova,2018-01-01,2018,1,0.0011459015352069956,475177.23323809874,0.00011097170676425837,0.001034762709396687,4245502.183938705,5.713016224077985,-0.4240529555791174,0.153616451449855,269.9839573590242,272.1055993388484,102114.54692393189,100320.03341455194,271.4903696177179,0
MDA,Moldova,2018-02-01,2018,2,0.0017480798832920465,715871.6550631898,0.0002140184644198635,0.0015340616912986943,6191267.08160902,5.891386285455909,-0.15282471102633566,-0.9400780347051501,269.46253688553287,271.8017472705904,101862.47190920608,100063.27986715594,271.3320007842123,0
MDA,Moldova,2018-03-01,2018,3,0.0020875254038692204,1253624.991235181,0.0004958091721714298,0.001591720365328498,10949896.300922066,5.986170534355437,-0.045443165042074275,-0.05104953415642849,271.20214031626205,274.07250698388424,101091.93691443211,99325.8250024,273.17194851426365,0
MDA,Moldova,2018-04-01,2018,4,0.00041957792867336724,2141747.8856088277,0.0003954789557252021,2.3863729692679572e-05,19902532.02996069,6.538843983442802,0.1015895720485614,0.5874621821813509,279.0816691755628,288.05805896776087,101666.58300593276,99972.68580220598,287.6291929862943,0
MDA,Moldova,2018-05-01,2018,5,0.0007846082412358607,2441522.650997048,0.0005973492026695001,0.00018718075848603066,22374679.985901047,6.080299540144745,-0.6407928438788816,-0.973925633281742,282.4474907626396,292.0491077428072,101561.14676688876,99885.58864876699,292.6227026876644,0
MDA,Moldova,2018-06-01,2018,6,0.0033445185195235586,2444756.319495583,0.002693076674753638,0.000651589463235194,21588981.865507897,5.743542032995699,-0.06608233255995154,-0.6940809339577377,287.23763066301717,294.6179244404373,101174.22611969036,99511.71787436849,295.76803138975606,0
MDA,Moldova,2018-07-01,2018,7,0.0025262312793939076,2315524.396977022,0.0022607920547530243,0.0002655738019320378,20353393.90734209,5.284267388632443,1.2981731973104103,-1.468370940135419,289.6375476108948,295.150642524289,100977.32016032503,99319.31013453938,295.7876739712135,0
MDA,Moldova,2018-08-01,2018,8,0.0002014669835755994,2358889.7834926727,0.00019915461842561668,2.1752985346705466e-06,21307525.378374312,5.100115628014242,0.04421166159961306,-1.0468023706320588,287.1270490473555,296.8249429809477,101647.22227790403,99985.04256270491,297.7356284726668,0
MDA,Moldova,2018-09-01,2018,9,0.0014975346087585883,1431773.4030356987,0.0009154557652930944,0.000582272680454685,13018434.236399883,6.019203186648553,0.6966440281026839,-1.2933408454865072,283.5059110399394,290.510356525671,101878.36368515725,100190.36214383887,290.692942162814,0
MDA,Moldova,2018-10-01,2018,10,0.0004461509926759867,1067382.9906508157,0.00027481893389321555,0.00017156911192919684,10190924.521602219,6.000711699887797,0.2189351708297283,-0.34419889330716663,279.26957082181065,285.7723881524218,102056.08777943283,100347.70636947663,285.5854200585572,0
MDA,Moldova,2018-11-01,2018,11,0.0014714675134104695,445962.6185831551,0.00018064484957355478,0.001291155876764706,3929764.789187006,5.818232958761747,-1.2267120098814817,-0.5178804896627954,273.4627735262552,275.7390311268316,102665.29338900429,100878.7812145557,275.8950085904649,0
MDA,Moldova,2018-12-01,2018,12,0.001094153959241272,355917.019601241,7.817437516267531e-05,0.0010158339830657842,3177459.3743897686,6.174765734086264,0.956220115703968,-0.5257651367914817,270.72502751189694,272.44597867395805,101968.47766515448,100174.92755172812,271.8347298971113,0
MDA,Moldova,2019-01-01,2019,1,0.0017389030228930418,479179.72235917824,0.00015905074502474886,0.0015798587258114873,4176150.6419217745,5.940046139826604,0.38319691538831147,-0.06660434413590706,268.72403997110285,270.5081038765333,101226.38085810513,99435.46852636206,269.7677400846941,0
MDA,Moldova,2019-02-01,2019,2,0.000931483337589034,704916.9882650641,0.00011662717208907947,0.0008151490111091863,6417716.455607383,6.659802268524141,0.9889867871653918,-0.9703732895074413,272.27317972826165,275.4784508605396,102195.03567756857,100417.14891206443,274.840262075446,0
MDA,Moldova,2019-03-01,2019,3,0.0005407111474296147,1356173.4983395946,0.0002615325273880393,0.00027929138977042,12823401.288391465,6.697679973086886,1.5365775310860328,-0.3549350338514196,272.40230486787937,280.10116851135416,101672.965713839,99934.65663593919,279.26160469690046,0
MDA,Moldova,2019-04-01,2019,4,0.0015570491690223645,1796475.7612199774,0.0009196414279334851,0.0006374669390057015,16615506.431042762,6.677255775347987,-0.8038163603204554,-0.18927103197163717,275.63800643788824,283.7150597086851,101763.34763600533,100042.69101728995,283.73166863788504,0
